PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1,spectrum_logparabola,spectrum_plsuperexpcutoff,spectrum_powerlaw
3.7992862e-15,1.891721,4.357069e-15,1.8643874,0.06771875,0.7775971,4.2519356e-15,1.7862389,0.090057075,0.6666667,0.0,128.8382,16.61115,0.31521878,BCU,0,0,1
9.8075146e-14,2.315778,1.090753e-13,2.225387,0.09720636,1.1508515,1.075034e-13,2.1897795,0.12161438,0.6666667,1.0747013,647.14575,10.016476,0.0,BCU,0,0,1
2.6392202e-13,2.4749227,2.6948428e-13,2.4649436,0.016122133,0.106610164,2.7405058e-13,2.4176176,0.04985906,0.6666667,0.0,814.31647,17.47722,0.21855098,BCU,0,0,1
3.9006274e-14,2.3746047,4.6922844e-14,2.160553,0.17838754,1.0822674,4.785668e-14,2.0073793,0.3589634,0.6666667,1.2903715,273.37857,21.293827,0.581773,BCU,0,0,1
1.5221609e-15,1.7939874,1.9017493e-15,1.6031353,0.17522426,1.3049768,1.9551481e-15,1.3827814,0.37306806,0.6666667,1.4577883,101.30099,11.765366,0.0,BCU,0,0,1
5.6547026e-15,2.2019112,6.559806e-15,2.185855,0.08272911,0.71566206,6.366586e-15,2.1121342,0.12202432,0.6666667,0.0,236.72865,13.916444,0.0,BCU,0,0,1
1.5108558e-13,2.5547829,1.7226281e-13,2.6168003,0.10016041,1.5616988,1.7491664e-13,2.5138133,0.22170292,0.6666667,1.278309,866.60876,6.4506764,0.0,BCU,0,0,1
2.878793e-14,2.1632936,3.6170062e-14,2.015917,0.19844964,1.7490137,3.6549482e-14,1.8702695,0.38707384,0.6666667,1.9314158,281.9075,12.554588,0.0,BCU,0,0,1
5.117275e-14,2.1256995,6.227019e-14,1.9105817,0.20164044,1.2013277,6.6172945e-14,1.7407027,0.5538667,0.6666667,1.5676702,368.6772,27.056372,0.59507567,BCU,0,0,1
3.81581e-12,2.6468997,4.559072e-12,2.450542,0.2256128,3.6165605,4.402905e-12,2.4039028,0.29518926,0.6666667,3.6489015,1235.9442,54.435474,0.4395775,BCU,1,0,0
1.9177065e-14,2.2422721,2.134668e-14,2.2037187,0.08383014,1.0654745,2.0468976e-14,2.1813865,0.06884688,0.6666667,0.0,488.6257,16.948662,0.41698617,BCU,0,0,1
3.9377842e-16,1.5937794,4.941583e-16,1.5262966,0.09807161,0.59742236,4.3810707e-16,1.4917998,0.06771751,0.6666667,0.0,40.327324,12.589726,0.0,BCU,0,0,1
1.7820478e-15,1.7372638,1.8229947e-15,1.703722,0.02255799,0.0,1.934782e-15,1.5856667,0.085073195,0.6666667,0.0,118.4275,10.971128,0.0,BCU,0,0,1
1.9110938e-13,2.498965,2.4024153e-13,2.5580747,0.18737677,3.2213314,2.400677e-13,2.446693,0.34803033,0.6666667,3.0686564,1024.2053,84.26189,0.919333,BCU,1,0,0
2.1106792e-14,2.0570405,2.0180692e-14,2.0811007,-0.02468851,0.3812511,2.11132e-14,2.0510938,0.0024793488,0.6666667,0.0,344.40533,17.152615,0.29160395,BCU,0,0,1
9.227217e-14,2.3,1.3335145e-13,2.462794,0.2056246,1.7054846,1.4132856e-13,2.3561804,0.5872324,0.6666667,1.6349688,174.31367,25.249846,1.170213,BCU,0,0,1
2.3837254e-15,1.9306123,2.6392587e-15,1.8357903,0.07963047,0.17540361,2.8251876e-15,1.4830856,0.36228186,0.6666667,0.6928541,102.65814,9.540468,0.0,BCU,0,0,1
5.98426e-14,2.2064302,5.2044527e-14,2.2598002,-0.06888839,2.0312762,5.7707894e-14,2.258263,-0.022343267,0.6666667,0.45524058,647.50806,26.717607,0.44714105,BCU,0,0,1
4.9244835e-15,1.8884617,4.988234e-15,1.8884174,-0.00097284804,0.0,5.1757813e-15,1.8300588,0.028387804,0.6666667,0.0,145.99414,21.597721,0.52872807,BCU,0,0,1
3.2224397e-13,2.4147239,3.5525071e-13,2.3672056,0.08342832,1.5769438,3.478566e-13,2.3228018,0.10002311,0.6666667,1.3658274,855.0927,23.808735,0.35720956,BCU,0,0,1
1.8290433e-15,1.8880616,2.631029e-15,1.863741,0.2179779,1.4953239,2.8000173e-15,1.7129694,0.5460662,0.6666667,1.452079,96.265335,10.79922,0.0,BCU,0,0,1
5.149842e-13,2.7002482,5.8309623e-13,2.6745646,0.09034065,0.8867805,5.698339e-13,2.6376634,0.11948651,0.6666667,0.0,762.3909,42.670944,0.76089215,BCU,0,0,1
4.6853746e-15,1.9089978,6.8410993e-15,1.6000623,0.3321768,2.2136686,6.9941565e-15,1.3432423,0.7097953,0.6666667,2.549178,52.781815,12.806026,0.0,BCU,1,0,0
2.04108e-14,2.275301,2.699636e-14,2.1464531,0.23694211,1.5598794,2.8243871e-14,1.939431,0.6242976,0.6666667,1.8019361,257.68613,18.686161,0.0,BCU,0,0,1
2.910202e-14,2.2431045,2.988394e-14,2.2297745,0.016730122,0.0,3.0296935e-14,2.1931381,0.0354389,0.6666667,0.0,280.75888,12.07259,0.0,BCU,0,0,1
3.6224736e-14,2.1253011,3.658169e-14,2.120827,0.0059513696,0.0,3.7572643e-14,2.0722287,0.03605034,0.6666667,0.0,498.21353,18.179495,0.25078228,BCU,0,0,1
7.5754195e-14,2.282042,7.186953e-14,2.292193,-0.02771775,0.39756203,7.390148e-14,2.3116062,-0.017228603,0.6666667,0.0,418.72275,19.754728,0.44010133,BCU,0,0,1
2.2381827e-12,2.277778,2.4954888e-12,2.4299443,0.122646526,16.044968,2.587607e-12,2.3564272,0.24651287,0.6666667,15.366517,15256.893,9390.104,1.5604087,BCU,1,0,0
1.6419429e-14,2.3044076,2.1407618e-14,2.2056558,0.17896403,1.5112486,2.2000593e-14,2.0197918,0.39215916,0.6666667,1.589354,318.84973,40.54647,1.1827585,BCU,0,0,1
5.6706543e-15,1.8429055,5.252967e-15,1.8864027,-0.035569455,0.45088482,5.6386797e-15,1.8294066,0.0035762663,0.6666667,0.0,183.85379,12.750995,0.0,BCU,0,0,1
2.0868337e-13,2.630969,2.8186383e-13,2.5763576,0.24414001,1.7145213,2.906523e-13,2.4722075,0.5731532,0.6666667,1.729732,523.2196,16.457716,0.38901284,BCU,0,0,1
4.7919784e-13,2.6781166,5.961792e-13,2.7392762,0.18930493,2.4662967,6.4623746e-13,2.6642518,0.64623857,0.6666667,2.2712057,1139.4893,33.65405,0.4291515,BCU,1,0,0
4.850607e-14,2.2823539,4.6555773e-14,2.29202,-0.022167517,0.24927862,4.8119576e-14,2.2894876,-0.005435529,0.6666667,0.0,514.37805,21.11213,0.46825597,BCU,0,0,1
4.633748e-13,2.554642,4.7261733e-13,2.5521822,0.0070849154,0.0,4.740042e-13,2.5408173,0.013145264,0.6666667,0.0,921.2895,4.7790422,0.0,BCU,0,0,1
1.3384072e-15,1.6220903,2.2307445e-15,1.3148671,0.35800377,3.0148942,2.1586976e-15,1.1309156,0.5873996,0.6666667,3.1184618,45.0313,18.75624,0.0,BCU,1,0,0
1.1091456e-13,2.1353507,1.2618095e-13,2.0039432,0.11745667,2.4182544,1.218106e-13,1.9642471,0.13307455,0.6666667,2.4560008,689.64716,40.987125,0.5058155,BCU,1,0,0
2.942712e-13,2.1601257,3.2960895e-13,2.021817,0.11103191,2.4884374,3.1839887e-13,1.9847274,0.11999251,0.6666667,2.5527651,670.08374,55.662933,0.59538126,BCU,1,0,0
1.33594155e-14,1.9799263,1.3104651e-14,1.9890827,-0.010150562,0.0,1.3385686e-14,1.9739016,0.0017732696,0.6666667,0.0,239.12856,14.855388,0.1536382,BCU,0,0,1
8.638504e-15,1.9646388,1.3163214e-14,1.9659889,0.3183416,3.8150985,1.2864116e-14,1.806939,0.5540039,0.6666667,3.5105338,244.38583,23.070183,0.41325623,BCU,1,0,0
1.5580805e-13,2.4318342,1.7482264e-13,2.398211,0.09406628,1.2247224,1.7216614e-13,2.338509,0.130509,0.6666667,1.0323775,613.1602,63.636528,1.430548,BCU,0,0,1
1.4658466e-13,2.484455,2.1463026e-13,2.4704573,0.37329954,2.9616885,2.2026128e-13,2.2946308,0.8043694,0.6666667,3.196583,345.65967,26.626307,0.5709498,BCU,1,0,0
7.266136e-14,2.4082341,6.6978e-14,2.4258225,-0.04005901,0.54369056,7.1674336e-14,2.4264133,-0.013217141,0.6666667,0.0,324.25134,7.1299863,0.0,BCU,0,0,1
6.964609e-14,2.3265674,7.564383e-14,2.2955384,0.060960524,0.6204051,7.4850804e-14,2.249564,0.0870388,0.6666667,0.0,357.4231,13.873542,0.2634814,BCU,0,0,1
4.0660296e-15,1.9017931,7.553671e-15,1.8080705,0.41515216,2.8208408,7.717931e-15,1.5687739,0.9325875,0.6666667,3.0172944,61.16646,14.793256,0.0,BCU,1,0,0
1.1918333e-12,2.761863,1.5176699e-12,2.5012348,0.26419795,2.2870636,1.50817e-12,2.380035,0.47774294,0.6666667,2.4279113,739.5907,17.256355,0.3149546,BCU,1,0,0
3.2374266e-15,1.9650548,4.412338e-15,1.9135246,0.19955443,2.187019,4.385284e-15,1.764819,0.35060674,0.6666667,2.1473927,177.31227,33.34039,0.7351619,BCU,1,0,0
1.03773455e-13,2.5427582,9.354964e-14,2.5662537,-0.06503893,0.99878657,1.0126649e-13,2.5835004,-0.023030285,0.6666667,0.0,416.36966,10.987209,0.0,BCU,0,0,1
1.8845763e-13,2.2803452,2.2885472e-13,2.051639,0.18958274,2.2248044,2.1176478e-13,2.0776274,0.15159611,0.6666667,1.5367709,371.3319,19.132833,0.29649132,BCU,1,0,0
3.8752638e-13,2.6896613,4.3981854e-13,2.6650996,0.09993612,1.0404403,4.25585e-13,2.616298,0.12450782,0.6666667,0.0,529.21375,26.515463,0.6967333,BCU,0,0,1
3.8352484e-13,2.4558585,4.0463902e-13,2.4280992,0.039979097,0.7167819,4.0748917e-13,2.3848784,0.070072964,0.6666667,0.81806225,915.3538,66.39347,0.88936806,BCU,0,0,1
1.5670492e-14,2.219904,2.3567438e-14,2.1436584,0.36486405,2.3905997,2.4442369e-14,1.9216951,0.8412193,0.6666667,2.660638,130.05757,10.205532,0.0,BCU,1,0,0
2.0942961e-13,2.5121756,2.7245158e-13,2.4079695,0.22188123,2.6186297,2.6511727e-13,2.3088863,0.35102746,0.6666667,2.5404398,680.9215,48.14009,0.8038297,BCU,1,0,0
5.293994e-16,1.5913103,8.4521013e-16,1.6519703,0.22597185,2.2750661,8.4474156e-16,1.4568841,0.41116387,0.6666667,2.122488,44.928154,23.180283,0.5471276,BCU,1,0,0
3.3526213e-12,2.722237,4.0452923e-12,2.6249347,0.1831855,3.505148,3.9467184e-12,2.5489635,0.27204373,0.6666667,3.464393,1545.3353,134.78564,0.7851432,BCU,1,0,0
3.6526026e-13,2.7068188,4.540673e-13,2.9843726,0.2649672,2.4891858,4.818949e-13,3.0666628,0.9950714,0.6666667,2.3579915,935.1238,14.451271,0.1262841,BCU,1,0,0
6.273897e-13,2.6501513,6.61089e-13,2.6285017,0.04383448,0.5583946,6.7175985e-13,2.571358,0.09524359,0.6666667,0.11750335,766.44257,25.08471,0.458791,BCU,0,0,1
1.8674743e-12,2.6359181,1.9961784e-12,2.5998874,0.0571972,1.3736506,1.9990411e-12,2.5514972,0.09427703,0.6666667,1.6985245,1586.9775,77.39774,0.54980093,BCU,0,0,1
7.394357e-15,1.9246215,9.735824e-15,1.7786067,0.18169443,1.7236736,9.641924e-15,1.6187072,0.30280757,0.6666667,1.6756709,159.11447,22.204863,0.43130773,BCU,0,0,1
7.888845e-14,2.3928802,9.303742e-14,2.2945817,0.15689778,1.4067605,9.170514e-14,2.1750584,0.30366927,0.6666667,1.5666687,528.10565,34.82332,0.88099474,BCU,0,0,1
1.4404358e-14,2.010245,1.7227966e-14,1.7205943,0.21986623,2.238873,1.7169365e-14,1.5451502,0.4031359,0.6666667,2.8097563,225.98036,26.65532,0.52864474,BCU,1,0,0
1.355864e-13,2.4447927,1.412708e-13,2.410996,0.035788324,0.13555026,1.4617216e-13,2.3249633,0.11311832,0.6666667,0.0,342.8508,13.689296,0.0,BCU,0,0,1
2.943001e-13,2.4362943,3.0309915e-13,2.421554,0.026314307,0.4431465,3.1113418e-13,2.3413458,0.09051959,0.6666667,0.78890866,1014.3068,71.53142,0.73142534,BCU,0,0,1
7.0471866e-15,1.8541318,7.6658294e-15,1.7366807,0.06522552,0.44229507,7.795845e-15,1.629526,0.11924135,0.6666667,0.924384,190.97874,19.734583,0.42558396,BCU,0,0,1
4.1660566e-13,2.3999448,4.1134462e-13,2.4018435,-0.006277994,0.0,4.0800436e-13,2.4241533,-0.014627269,0.6666667,0.0,1045.0824,44.55234,0.49521917,BCU,0,0,1
